agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
Q Goal Reward 1 init,5,60,61.0,0.043478260869565216,5240.0,23.0
Q Goal Reward 1 init,5,61,62.0,0.020833333333333332,5288.0,48.0
Q Goal Reward 1 init,5,62,63.0,0.03571428571428571,5316.0,28.0
Q Goal Reward 1 init,5,63,64.0,0.01694915254237288,5375.0,59.0
Q Goal Reward 1 init,5,64,65.0,0.0196078431372549,5426.0,51.0
Q Goal Reward 1 init,5,65,66.0,0.041666666666666664,5450.0,24.0
Q Goal Reward 1 init,5,66,67.0,0.023809523809523808,5492.0,42.0
Q Goal Reward 1 init,5,67,68.0,0.043478260869565216,5515.0,23.0
Q Goal Reward 1 init,5,68,69.0,0.03571428571428571,5543.0,28.0
Q Goal Reward 1 init,5,69,70.0,0.05,5563.0,20.0
Q Goal Reward 1 init,5,70,71.0,0.04,5588.0,25.0
Q Goal Reward 1 init,5,71,72.0,0.04,5613.0,25.0
Q Goal Reward 1 init,5,72,73.0,0.038461538461538464,5639.0,26.0
Q Goal Reward 1 init,5,73,74.0,0.043478260869565216,5662.0,23.0
Q Goal Reward 1 init,5,74,75.0,0.037037037037037035,5689.0,27.0
Q Goal Reward 1 init,5,75,76.0,0.038461538461538464,5715.0,26.0
Q Goal Reward 1 init,5,76,77.0,0.03333333333333333,5745.0,30.0
Q Goal Reward 1 init,5,77,78.0,0.047619047619047616,5766.0,21.0
Q Goal Reward 1 init,5,78,79.0,0.037037037037037035,5793.0,27.0
Q Goal Reward 1 init,5,79,80.0,0.03333333333333333,5823.0,30.0
Q Goal Reward 1 init,5,80,81.0,0.041666666666666664,5847.0,24.0
Q Goal Reward 1 init,5,81,82.0,0.045454545454545456,5869.0,22.0
Q Goal Reward 1 init,5,82,83.0,0.041666666666666664,5893.0,24.0
Q Goal Reward 1 init,5,83,84.0,0.05,5913.0,20.0
Q Goal Reward 1 init,5,84,85.0,0.041666666666666664,5937.0,24.0
Q Goal Reward 1 init,5,85,86.0,0.041666666666666664,5961.0,24.0
Q Goal Reward 1 init,5,86,87.0,0.045454545454545456,5983.0,22.0
Q Goal Reward 1 init,5,87,88.0,0.045454545454545456,6005.0,22.0
Q Goal Reward 1 init,5,88,89.0,0.047619047619047616,6026.0,21.0
Q Goal Reward 1 init,5,89,90.0,0.047619047619047616,6047.0,21.0
Q Goal Reward 1 init,5,90,91.0,0.043478260869565216,6070.0,23.0
Q Goal Reward 1 init,5,91,92.0,0.04,6095.0,25.0
Q Goal Reward 1 init,5,92,93.0,0.03333333333333333,6125.0,30.0
Q Goal Reward 1 init,5,93,94.0,0.047619047619047616,6146.0,21.0
Q Goal Reward 1 init,5,94,95.0,0.047619047619047616,6167.0,21.0
Q Goal Reward 1 init,5,95,96.0,0.045454545454545456,6189.0,22.0
Q Goal Reward 1 init,5,96,97.0,0.05,6209.0,20.0
Q Goal Reward 1 init,5,97,98.0,0.04,6234.0,25.0
Q Goal Reward 1 init,5,98,99.0,0.041666666666666664,6258.0,24.0
Q Goal Reward 1 init,5,99,100.0,0.043478260869565216,6281.0,23.0
Q Goal Reward 1 init,6,0,1.0,0.0011325028312570782,883.0,883.0
Q Goal Reward 1 init,6,1,2.0,0.006666666666666667,1033.0,150.0
Q Goal Reward 1 init,6,2,3.0,0.002173913043478261,1493.0,460.0
Q Goal Reward 1 init,6,3,4.0,0.0034965034965034965,1779.0,286.0
Q Goal Reward 1 init,6,4,5.0,0.0047169811320754715,1991.0,212.0
Q Goal Reward 1 init,6,5,6.0,0.014705882352941176,2059.0,68.0
Q Goal Reward 1 init,6,6,7.0,0.008064516129032258,2183.0,124.0
Q Goal Reward 1 init,6,7,8.0,0.011235955056179775,2272.0,89.0
Q Goal Reward 1 init,6,8,9.0,0.014705882352941176,2340.0,68.0
Q Goal Reward 1 init,6,9,10.0,0.009900990099009901,2441.0,101.0
Q Goal Reward 1 init,6,10,11.0,0.012195121951219513,2523.0,82.0
Q Goal Reward 1 init,6,11,12.0,0.010309278350515464,2620.0,97.0
Q Goal Reward 1 init,6,12,13.0,0.009259259259259259,2728.0,108.0
Q Goal Reward 1 init,6,13,14.0,0.009433962264150943,2834.0,106.0
Q Goal Reward 1 init,6,14,15.0,0.00909090909090909,2944.0,110.0
Q Goal Reward 1 init,6,15,16.0,0.01,3044.0,100.0
Q Goal Reward 1 init,6,16,17.0,0.006211180124223602,3205.0,161.0
Q Goal Reward 1 init,6,17,18.0,0.01694915254237288,3264.0,59.0
Q Goal Reward 1 init,6,18,19.0,0.0196078431372549,3315.0,51.0
Q Goal Reward 1 init,6,19,20.0,0.017543859649122806,3372.0,57.0
Q Goal Reward 1 init,6,20,21.0,0.009708737864077669,3475.0,103.0
Q Goal Reward 1 init,6,21,22.0,0.02,3525.0,50.0
Q Goal Reward 1 init,6,22,23.0,0.011111111111111112,3615.0,90.0
Q Goal Reward 1 init,6,23,24.0,0.011764705882352941,3700.0,85.0
Q Goal Reward 1 init,6,24,25.0,0.022727272727272728,3744.0,44.0
Q Goal Reward 1 init,6,25,26.0,0.020833333333333332,3792.0,48.0
Q Goal Reward 1 init,6,26,27.0,0.008547008547008548,3909.0,117.0
Q Goal Reward 1 init,6,27,28.0,0.021739130434782608,3955.0,46.0
Q Goal Reward 1 init,6,28,29.0,0.024390243902439025,3996.0,41.0
Q Goal Reward 1 init,6,29,30.0,0.022222222222222223,4041.0,45.0
Q Goal Reward 1 init,6,30,31.0,0.02127659574468085,4088.0,47.0
Q Goal Reward 1 init,6,31,32.0,0.030303030303030304,4121.0,33.0
Q Goal Reward 1 init,6,32,33.0,0.022727272727272728,4165.0,44.0
Q Goal Reward 1 init,6,33,34.0,0.01818181818181818,4220.0,55.0
Q Goal Reward 1 init,6,34,35.0,0.014084507042253521,4291.0,71.0
Q Goal Reward 1 init,6,35,36.0,0.027777777777777776,4327.0,36.0
Q Goal Reward 1 init,6,36,37.0,0.014925373134328358,4394.0,67.0
Q Goal Reward 1 init,6,37,38.0,0.02702702702702703,4431.0,37.0
Q Goal Reward 1 init,6,38,39.0,0.02702702702702703,4468.0,37.0
Q Goal Reward 1 init,6,39,40.0,0.023809523809523808,4510.0,42.0
Q Goal Reward 1 init,6,40,41.0,0.015384615384615385,4575.0,65.0
Q Goal Reward 1 init,6,41,42.0,0.02702702702702703,4612.0,37.0
Q Goal Reward 1 init,6,42,43.0,0.034482758620689655,4641.0,29.0
Q Goal Reward 1 init,6,43,44.0,0.015625,4705.0,64.0
Q Goal Reward 1 init,6,44,45.0,0.03333333333333333,4735.0,30.0
Q Goal Reward 1 init,6,45,46.0,0.04,4760.0,25.0
Q Goal Reward 1 init,6,46,47.0,0.04,4785.0,25.0
Q Goal Reward 1 init,6,47,48.0,0.041666666666666664,4809.0,24.0
Q Goal Reward 1 init,6,48,49.0,0.02857142857142857,4844.0,35.0
Q Goal Reward 1 init,6,49,50.0,0.037037037037037035,4871.0,27.0
Q Goal Reward 1 init,6,50,51.0,0.037037037037037035,4898.0,27.0
Q Goal Reward 1 init,6,51,52.0,0.03125,4930.0,32.0
Q Goal Reward 1 init,6,52,53.0,0.013157894736842105,5006.0,76.0
Q Goal Reward 1 init,6,53,54.0,0.02702702702702703,5043.0,37.0
Q Goal Reward 1 init,6,54,55.0,0.027777777777777776,5079.0,36.0
Q Goal Reward 1 init,6,55,56.0,0.025,5119.0,40.0
Q Goal Reward 1 init,6,56,57.0,0.038461538461538464,5145.0,26.0
Q Goal Reward 1 init,6,57,58.0,0.045454545454545456,5167.0,22.0
Q Goal Reward 1 init,6,58,59.0,0.038461538461538464,5193.0,26.0
Q Goal Reward 1 init,6,59,60.0,0.018867924528301886,5246.0,53.0
Q Goal Reward 1 init,6,60,61.0,0.041666666666666664,5270.0,24.0
Q Goal Reward 1 init,6,61,62.0,0.03125,5302.0,32.0
Q Goal Reward 1 init,6,62,63.0,0.034482758620689655,5331.0,29.0
Q Goal Reward 1 init,6,63,64.0,0.02564102564102564,5370.0,39.0
Q Goal Reward 1 init,6,64,65.0,0.03333333333333333,5400.0,30.0
Q Goal Reward 1 init,6,65,66.0,0.016666666666666666,5460.0,60.0
Q Goal Reward 1 init,6,66,67.0,0.043478260869565216,5483.0,23.0
Q Goal Reward 1 init,6,67,68.0,0.02631578947368421,5521.0,38.0
Q Goal Reward 1 init,6,68,69.0,0.034482758620689655,5550.0,29.0
Q Goal Reward 1 init,6,69,70.0,0.04,5575.0,25.0
Q Goal Reward 1 init,6,70,71.0,0.05,5595.0,20.0
Q Goal Reward 1 init,6,71,72.0,0.045454545454545456,5617.0,22.0
Q Goal Reward 1 init,6,72,73.0,0.04,5642.0,25.0
Q Goal Reward 1 init,6,73,74.0,0.047619047619047616,5663.0,21.0
Q Goal Reward 1 init,6,74,75.0,0.030303030303030304,5696.0,33.0
Q Goal Reward 1 init,6,75,76.0,0.043478260869565216,5719.0,23.0
Q Goal Reward 1 init,6,76,77.0,0.04,5744.0,25.0
Q Goal Reward 1 init,6,77,78.0,0.043478260869565216,5767.0,23.0
Q Goal Reward 1 init,6,78,79.0,0.03333333333333333,5797.0,30.0
Q Goal Reward 1 init,6,79,80.0,0.038461538461538464,5823.0,26.0
Q Goal Reward 1 init,6,80,81.0,0.038461538461538464,5849.0,26.0
Q Goal Reward 1 init,6,81,82.0,0.037037037037037035,5876.0,27.0
Q Goal Reward 1 init,6,82,83.0,0.043478260869565216,5899.0,23.0
Q Goal Reward 1 init,6,83,84.0,0.043478260869565216,5922.0,23.0
Q Goal Reward 1 init,6,84,85.0,0.05,5942.0,20.0
Q Goal Reward 1 init,6,85,86.0,0.041666666666666664,5966.0,24.0
Q Goal Reward 1 init,6,86,87.0,0.045454545454545456,5988.0,22.0
Q Goal Reward 1 init,6,87,88.0,0.045454545454545456,6010.0,22.0
Q Goal Reward 1 init,6,88,89.0,0.03571428571428571,6038.0,28.0
Q Goal Reward 1 init,6,89,90.0,0.05,6058.0,20.0
Q Goal Reward 1 init,6,90,91.0,0.045454545454545456,6080.0,22.0
Q Goal Reward 1 init,6,91,92.0,0.038461538461538464,6106.0,26.0
Q Goal Reward 1 init,6,92,93.0,0.043478260869565216,6129.0,23.0
Q Goal Reward 1 init,6,93,94.0,0.04,6154.0,25.0
Q Goal Reward 1 init,6,94,95.0,0.05,6174.0,20.0
Q Goal Reward 1 init,6,95,96.0,0.045454545454545456,6196.0,22.0
Q Goal Reward 1 init,6,96,97.0,0.045454545454545456,6218.0,22.0
Q Goal Reward 1 init,6,97,98.0,0.047619047619047616,6239.0,21.0
Q Goal Reward 1 init,6,98,99.0,0.05,6259.0,20.0
Q Goal Reward 1 init,6,99,100.0,0.045454545454545456,6281.0,22.0
Q Goal Reward 1 init,7,0,1.0,0.001834862385321101,545.0,545.0
Q Goal Reward 1 init,7,1,2.0,0.0064516129032258064,700.0,155.0
Q Goal Reward 1 init,7,2,3.0,0.001402524544179523,1413.0,713.0
Q Goal Reward 1 init,7,3,4.0,0.010101010101010102,1512.0,99.0
Q Goal Reward 1 init,7,4,5.0,0.010526315789473684,1607.0,95.0
Q Goal Reward 1 init,7,5,6.0,0.006944444444444444,1751.0,144.0
Q Goal Reward 1 init,7,6,7.0,0.006097560975609756,1915.0,164.0
Q Goal Reward 1 init,7,7,8.0,0.014705882352941176,1983.0,68.0
Q Goal Reward 1 init,7,8,9.0,0.009259259259259259,2091.0,108.0
Q Goal Reward 1 init,7,9,10.0,0.005494505494505495,2273.0,182.0
Q Goal Reward 1 init,7,10,11.0,0.010526315789473684,2368.0,95.0
Q Goal Reward 1 init,7,11,12.0,0.008695652173913044,2483.0,115.0
Q Goal Reward 1 init,7,12,13.0,0.01818181818181818,2538.0,55.0
Q Goal Reward 1 init,7,13,14.0,0.005988023952095809,2705.0,167.0
Q Goal Reward 1 init,7,14,15.0,0.011627906976744186,2791.0,86.0
Q Goal Reward 1 init,7,15,16.0,0.013157894736842105,2867.0,76.0
Q Goal Reward 1 init,7,16,17.0,0.018518518518518517,2921.0,54.0
Q Goal Reward 1 init,7,17,18.0,0.014084507042253521,2992.0,71.0
Q Goal Reward 1 init,7,18,19.0,0.005988023952095809,3159.0,167.0
Q Goal Reward 1 init,7,19,20.0,0.011904761904761904,3243.0,84.0
Q Goal Reward 1 init,7,20,21.0,0.02564102564102564,3282.0,39.0
Q Goal Reward 1 init,7,21,22.0,0.011363636363636364,3370.0,88.0
Q Goal Reward 1 init,7,22,23.0,0.021739130434782608,3416.0,46.0
Q Goal Reward 1 init,7,23,24.0,0.008,3541.0,125.0
Q Goal Reward 1 init,7,24,25.0,0.012658227848101266,3620.0,79.0
Q Goal Reward 1 init,7,25,26.0,0.010309278350515464,3717.0,97.0
Q Goal Reward 1 init,7,26,27.0,0.0196078431372549,3768.0,51.0
Q Goal Reward 1 init,7,27,28.0,0.013157894736842105,3844.0,76.0
Q Goal Reward 1 init,7,28,29.0,0.011494252873563218,3931.0,87.0
Q Goal Reward 1 init,7,29,30.0,0.017543859649122806,3988.0,57.0
Q Goal Reward 1 init,7,30,31.0,0.023255813953488372,4031.0,43.0
Q Goal Reward 1 init,7,31,32.0,0.014492753623188406,4100.0,69.0
Q Goal Reward 1 init,7,32,33.0,0.014285714285714285,4170.0,70.0
Q Goal Reward 1 init,7,33,34.0,0.014492753623188406,4239.0,69.0
Q Goal Reward 1 init,7,34,35.0,0.01639344262295082,4300.0,61.0
Q Goal Reward 1 init,7,35,36.0,0.03225806451612903,4331.0,31.0
Q Goal Reward 1 init,7,36,37.0,0.03225806451612903,4362.0,31.0
Q Goal Reward 1 init,7,37,38.0,0.022727272727272728,4406.0,44.0
Q Goal Reward 1 init,7,38,39.0,0.02857142857142857,4441.0,35.0
Q Goal Reward 1 init,7,39,40.0,0.012195121951219513,4523.0,82.0
Q Goal Reward 1 init,7,40,41.0,0.01098901098901099,4614.0,91.0
Q Goal Reward 1 init,7,41,42.0,0.03125,4646.0,32.0
Q Goal Reward 1 init,7,42,43.0,0.015151515151515152,4712.0,66.0
Q Goal Reward 1 init,7,43,44.0,0.017241379310344827,4770.0,58.0
Q Goal Reward 1 init,7,44,45.0,0.02,4820.0,50.0
Q Goal Reward 1 init,7,45,46.0,0.034482758620689655,4849.0,29.0
Q Goal Reward 1 init,7,46,47.0,0.027777777777777776,4885.0,36.0
Q Goal Reward 1 init,7,47,48.0,0.01639344262295082,4946.0,61.0
Q Goal Reward 1 init,7,48,49.0,0.03225806451612903,4977.0,31.0
Q Goal Reward 1 init,7,49,50.0,0.03571428571428571,5005.0,28.0
Q Goal Reward 1 init,7,50,51.0,0.027777777777777776,5041.0,36.0
Q Goal Reward 1 init,7,51,52.0,0.020833333333333332,5089.0,48.0
Q Goal Reward 1 init,7,52,53.0,0.029411764705882353,5123.0,34.0
Q Goal Reward 1 init,7,53,54.0,0.03333333333333333,5153.0,30.0
Q Goal Reward 1 init,7,54,55.0,0.03333333333333333,5183.0,30.0
Q Goal Reward 1 init,7,55,56.0,0.05,5203.0,20.0
Q Goal Reward 1 init,7,56,57.0,0.034482758620689655,5232.0,29.0
Q Goal Reward 1 init,7,57,58.0,0.037037037037037035,5259.0,27.0
Q Goal Reward 1 init,7,58,59.0,0.03125,5291.0,32.0
Q Goal Reward 1 init,7,59,60.0,0.029411764705882353,5325.0,34.0
Q Goal Reward 1 init,7,60,61.0,0.02702702702702703,5362.0,37.0
Q Goal Reward 1 init,7,61,62.0,0.03571428571428571,5390.0,28.0
Q Goal Reward 1 init,7,62,63.0,0.04,5415.0,25.0
Q Goal Reward 1 init,7,63,64.0,0.037037037037037035,5442.0,27.0
Q Goal Reward 1 init,7,64,65.0,0.03125,5474.0,32.0
Q Goal Reward 1 init,7,65,66.0,0.04,5499.0,25.0
Q Goal Reward 1 init,7,66,67.0,0.034482758620689655,5528.0,29.0
Q Goal Reward 1 init,7,67,68.0,0.045454545454545456,5550.0,22.0
Q Goal Reward 1 init,7,68,69.0,0.037037037037037035,5577.0,27.0
Q Goal Reward 1 init,7,69,70.0,0.043478260869565216,5600.0,23.0
Q Goal Reward 1 init,7,70,71.0,0.038461538461538464,5626.0,26.0
Q Goal Reward 1 init,7,71,72.0,0.03571428571428571,5654.0,28.0
Q Goal Reward 1 init,7,72,73.0,0.038461538461538464,5680.0,26.0
Q Goal Reward 1 init,7,73,74.0,0.02702702702702703,5717.0,37.0
Q Goal Reward 1 init,7,74,75.0,0.05,5737.0,20.0
Q Goal Reward 1 init,7,75,76.0,0.038461538461538464,5763.0,26.0
Q Goal Reward 1 init,7,76,77.0,0.04,5788.0,25.0
Q Goal Reward 1 init,7,77,78.0,0.045454545454545456,5810.0,22.0
Q Goal Reward 1 init,7,78,79.0,0.045454545454545456,5832.0,22.0
Q Goal Reward 1 init,7,79,80.0,0.038461538461538464,5858.0,26.0
Q Goal Reward 1 init,7,80,81.0,0.045454545454545456,5880.0,22.0
Q Goal Reward 1 init,7,81,82.0,0.043478260869565216,5903.0,23.0
Q Goal Reward 1 init,7,82,83.0,0.045454545454545456,5925.0,22.0
Q Goal Reward 1 init,7,83,84.0,0.045454545454545456,5947.0,22.0
Q Goal Reward 1 init,7,84,85.0,0.045454545454545456,5969.0,22.0
Q Goal Reward 1 init,7,85,86.0,0.045454545454545456,5991.0,22.0
Q Goal Reward 1 init,7,86,87.0,0.045454545454545456,6013.0,22.0
Q Goal Reward 1 init,7,87,88.0,0.05,6033.0,20.0
Q Goal Reward 1 init,7,88,89.0,0.045454545454545456,6055.0,22.0
Q Goal Reward 1 init,7,89,90.0,0.047619047619047616,6076.0,21.0
Q Goal Reward 1 init,7,90,91.0,0.047619047619047616,6097.0,21.0
Q Goal Reward 1 init,7,91,92.0,0.045454545454545456,6119.0,22.0
Q Goal Reward 1 init,7,92,93.0,0.05,6139.0,20.0
Q Goal Reward 1 init,7,93,94.0,0.05,6159.0,20.0
Q Goal Reward 1 init,7,94,95.0,0.047619047619047616,6180.0,21.0
Q Goal Reward 1 init,7,95,96.0,0.047619047619047616,6201.0,21.0
Q Goal Reward 1 init,7,96,97.0,0.037037037037037035,6228.0,27.0
Q Goal Reward 1 init,7,97,98.0,0.045454545454545456,6250.0,22.0
Q Goal Reward 1 init,7,98,99.0,0.047619047619047616,6271.0,21.0
Q Goal Reward 1 init,7,99,100.0,0.045454545454545456,6293.0,22.0
Q Goal Reward 1 init,8,0,1.0,0.00267379679144385,374.0,374.0
Q Goal Reward 1 init,8,1,2.0,0.002617801047120419,756.0,382.0
Q Goal Reward 1 init,8,2,3.0,0.005434782608695652,940.0,184.0
Q Goal Reward 1 init,8,3,4.0,0.006060606060606061,1105.0,165.0
Q Goal Reward 1 init,8,4,5.0,0.001937984496124031,1621.0,516.0
Q Goal Reward 1 init,8,5,6.0,0.003861003861003861,1880.0,259.0
Q Goal Reward 1 init,8,6,7.0,0.008928571428571428,1992.0,112.0
Q Goal Reward 1 init,8,7,8.0,0.006944444444444444,2136.0,144.0
Q Goal Reward 1 init,8,8,9.0,0.009523809523809525,2241.0,105.0
Q Goal Reward 1 init,8,9,10.0,0.013333333333333334,2316.0,75.0
Q Goal Reward 1 init,8,10,11.0,0.012345679012345678,2397.0,81.0
Q Goal Reward 1 init,8,11,12.0,0.004694835680751174,2610.0,213.0
Q Goal Reward 1 init,8,12,13.0,0.015151515151515152,2676.0,66.0
Q Goal Reward 1 init,8,13,14.0,0.011494252873563218,2763.0,87.0
Q Goal Reward 1 init,8,14,15.0,0.008849557522123894,2876.0,113.0
Q Goal Reward 1 init,8,15,16.0,0.008928571428571428,2988.0,112.0
Q Goal Reward 1 init,8,16,17.0,0.02,3038.0,50.0
Q Goal Reward 1 init,8,17,18.0,0.009174311926605505,3147.0,109.0
Q Goal Reward 1 init,8,18,19.0,0.009009009009009009,3258.0,111.0
Q Goal Reward 1 init,8,19,20.0,0.015384615384615385,3323.0,65.0
Q Goal Reward 1 init,8,20,21.0,0.008771929824561403,3437.0,114.0
Q Goal Reward 1 init,8,21,22.0,0.009009009009009009,3548.0,111.0
Q Goal Reward 1 init,8,22,23.0,0.017857142857142856,3604.0,56.0
Q Goal Reward 1 init,8,23,24.0,0.038461538461538464,3630.0,26.0
Q Goal Reward 1 init,8,24,25.0,0.01639344262295082,3691.0,61.0
Q Goal Reward 1 init,8,25,26.0,0.007407407407407408,3826.0,135.0
Q Goal Reward 1 init,8,26,27.0,0.02564102564102564,3865.0,39.0
Q Goal Reward 1 init,8,27,28.0,0.02127659574468085,3912.0,47.0
Q Goal Reward 1 init,8,28,29.0,0.014084507042253521,3983.0,71.0
Q Goal Reward 1 init,8,29,30.0,0.025,4023.0,40.0
Q Goal Reward 1 init,8,30,31.0,0.008849557522123894,4136.0,113.0
Q Goal Reward 1 init,8,31,32.0,0.02040816326530612,4185.0,49.0
Q Goal Reward 1 init,8,32,33.0,0.020833333333333332,4233.0,48.0
Q Goal Reward 1 init,8,33,34.0,0.015384615384615385,4298.0,65.0
Q Goal Reward 1 init,8,34,35.0,0.0196078431372549,4349.0,51.0
Q Goal Reward 1 init,8,35,36.0,0.015625,4413.0,64.0
Q Goal Reward 1 init,8,36,37.0,0.02564102564102564,4452.0,39.0
Q Goal Reward 1 init,8,37,38.0,0.01694915254237288,4511.0,59.0
Q Goal Reward 1 init,8,38,39.0,0.041666666666666664,4535.0,24.0
Q Goal Reward 1 init,8,39,40.0,0.041666666666666664,4559.0,24.0
Q Goal Reward 1 init,8,40,41.0,0.030303030303030304,4592.0,33.0
Q Goal Reward 1 init,8,41,42.0,0.02857142857142857,4627.0,35.0
Q Goal Reward 1 init,8,42,43.0,0.029411764705882353,4661.0,34.0
Q Goal Reward 1 init,8,43,44.0,0.027777777777777776,4697.0,36.0
Q Goal Reward 1 init,8,44,45.0,0.012048192771084338,4780.0,83.0
Q Goal Reward 1 init,8,45,46.0,0.03125,4812.0,32.0
Q Goal Reward 1 init,8,46,47.0,0.02,4862.0,50.0
Q Goal Reward 1 init,8,47,48.0,0.022222222222222223,4907.0,45.0
Q Goal Reward 1 init,8,48,49.0,0.03225806451612903,4938.0,31.0
Q Goal Reward 1 init,8,49,50.0,0.041666666666666664,4962.0,24.0
Q Goal Reward 1 init,8,50,51.0,0.038461538461538464,4988.0,26.0
Q Goal Reward 1 init,8,51,52.0,0.029411764705882353,5022.0,34.0
Q Goal Reward 1 init,8,52,53.0,0.030303030303030304,5055.0,33.0
Q Goal Reward 1 init,8,53,54.0,0.047619047619047616,5076.0,21.0
Q Goal Reward 1 init,8,54,55.0,0.03333333333333333,5106.0,30.0
Q Goal Reward 1 init,8,55,56.0,0.030303030303030304,5139.0,33.0
Q Goal Reward 1 init,8,56,57.0,0.043478260869565216,5162.0,23.0
Q Goal Reward 1 init,8,57,58.0,0.02702702702702703,5199.0,37.0
Q Goal Reward 1 init,8,58,59.0,0.03333333333333333,5229.0,30.0
Q Goal Reward 1 init,8,59,60.0,0.02631578947368421,5267.0,38.0
Q Goal Reward 1 init,8,60,61.0,0.041666666666666664,5291.0,24.0
Q Goal Reward 1 init,8,61,62.0,0.037037037037037035,5318.0,27.0
Q Goal Reward 1 init,8,62,63.0,0.045454545454545456,5340.0,22.0
Q Goal Reward 1 init,8,63,64.0,0.01694915254237288,5399.0,59.0
Q Goal Reward 1 init,8,64,65.0,0.014492753623188406,5468.0,69.0
Q Goal Reward 1 init,8,65,66.0,0.041666666666666664,5492.0,24.0
Q Goal Reward 1 init,8,66,67.0,0.04,5517.0,25.0
Q Goal Reward 1 init,8,67,68.0,0.021739130434782608,5563.0,46.0
Q Goal Reward 1 init,8,68,69.0,0.03125,5595.0,32.0
Q Goal Reward 1 init,8,69,70.0,0.045454545454545456,5617.0,22.0
Q Goal Reward 1 init,8,70,71.0,0.043478260869565216,5640.0,23.0
Q Goal Reward 1 init,8,71,72.0,0.03225806451612903,5671.0,31.0
Q Goal Reward 1 init,8,72,73.0,0.045454545454545456,5693.0,22.0
Q Goal Reward 1 init,8,73,74.0,0.04,5718.0,25.0
Q Goal Reward 1 init,8,74,75.0,0.041666666666666664,5742.0,24.0
Q Goal Reward 1 init,8,75,76.0,0.045454545454545456,5764.0,22.0
Q Goal Reward 1 init,8,76,77.0,0.043478260869565216,5787.0,23.0
Q Goal Reward 1 init,8,77,78.0,0.05,5807.0,20.0
Q Goal Reward 1 init,8,78,79.0,0.041666666666666664,5831.0,24.0
Q Goal Reward 1 init,8,79,80.0,0.038461538461538464,5857.0,26.0
Q Goal Reward 1 init,8,80,81.0,0.045454545454545456,5879.0,22.0
Q Goal Reward 1 init,8,81,82.0,0.047619047619047616,5900.0,21.0
Q Goal Reward 1 init,8,82,83.0,0.041666666666666664,5924.0,24.0
Q Goal Reward 1 init,8,83,84.0,0.047619047619047616,5945.0,21.0
Q Goal Reward 1 init,8,84,85.0,0.05,5965.0,20.0
Q Goal Reward 1 init,8,85,86.0,0.05,5985.0,20.0
Q Goal Reward 1 init,8,86,87.0,0.038461538461538464,6011.0,26.0
Q Goal Reward 1 init,8,87,88.0,0.05,6031.0,20.0
Q Goal Reward 1 init,8,88,89.0,0.03571428571428571,6059.0,28.0
Q Goal Reward 1 init,8,89,90.0,0.043478260869565216,6082.0,23.0
Q Goal Reward 1 init,8,90,91.0,0.047619047619047616,6103.0,21.0
Q Goal Reward 1 init,8,91,92.0,0.05,6123.0,20.0
Q Goal Reward 1 init,8,92,93.0,0.038461538461538464,6149.0,26.0
Q Goal Reward 1 init,8,93,94.0,0.041666666666666664,6173.0,24.0
Q Goal Reward 1 init,8,94,95.0,0.05,6193.0,20.0
Q Goal Reward 1 init,8,95,96.0,0.043478260869565216,6216.0,23.0
Q Goal Reward 1 init,8,96,97.0,0.05,6236.0,20.0
Q Goal Reward 1 init,8,97,98.0,0.043478260869565216,6259.0,23.0
Q Goal Reward 1 init,8,98,99.0,0.038461538461538464,6285.0,26.0
Q Goal Reward 1 init,8,99,100.0,0.045454545454545456,6307.0,22.0
Q Goal Reward 1 init,9,0,1.0,0.0017271157167530224,579.0,579.0
Q Goal Reward 1 init,9,1,2.0,0.0020408163265306124,1069.0,490.0
Q Goal Reward 1 init,9,2,3.0,0.002512562814070352,1467.0,398.0
Q Goal Reward 1 init,9,3,4.0,0.010101010101010102,1566.0,99.0
Q Goal Reward 1 init,9,4,5.0,0.008695652173913044,1681.0,115.0
Q Goal Reward 1 init,9,5,6.0,0.015873015873015872,1744.0,63.0
Q Goal Reward 1 init,9,6,7.0,0.005235602094240838,1935.0,191.0
Q Goal Reward 1 init,9,7,8.0,0.007874015748031496,2062.0,127.0
Q Goal Reward 1 init,9,8,9.0,0.007518796992481203,2195.0,133.0
Q Goal Reward 1 init,9,9,10.0,0.00819672131147541,2317.0,122.0
Q Goal Reward 1 init,9,10,11.0,0.018867924528301886,2370.0,53.0
Q Goal Reward 1 init,9,11,12.0,0.006622516556291391,2521.0,151.0
Q Goal Reward 1 init,9,12,13.0,0.004219409282700422,2758.0,237.0
Q Goal Reward 1 init,9,13,14.0,0.010309278350515464,2855.0,97.0
Q Goal Reward 1 init,9,14,15.0,0.00625,3015.0,160.0
Q Goal Reward 1 init,9,15,16.0,0.0125,3095.0,80.0
Q Goal Reward 1 init,9,16,17.0,0.010638297872340425,3189.0,94.0
Q Goal Reward 1 init,9,17,18.0,0.007751937984496124,3318.0,129.0
Q Goal Reward 1 init,9,18,19.0,0.043478260869565216,3341.0,23.0
Q Goal Reward 1 init,9,19,20.0,0.00625,3501.0,160.0
Q Goal Reward 1 init,9,20,21.0,0.025,3541.0,40.0
Q Goal Reward 1 init,9,21,22.0,0.022222222222222223,3586.0,45.0
Q Goal Reward 1 init,9,22,23.0,0.0125,3666.0,80.0
Q Goal Reward 1 init,9,23,24.0,0.009433962264150943,3772.0,106.0
Q Goal Reward 1 init,9,24,25.0,0.02564102564102564,3811.0,39.0
